Date,Fob,Fob.ln,Fob.ma9,Fob.ma9.res,Fob.ma9.res.lag1,Fob.ln.ma9,Fob.ln.ma9.res,Fob.ln.ma9.res.lag1,Fob.dif7,Fob.dif7.lag1,Fob.ln.dif7,Fob.ln.dif7.lag1,Card,Card.ln,Card.ma9,Card.ma9.res,Card.ma9.res.lag1,Card.ln.ma9,Card.ln.ma9.res,Card.ln.ma9.res.lag1,Card.dif7,Card.dif7.lag1,Card.ln.dif7,Card.ln.dif7.lag1,Max.air.temp,Max.air.temp.ln,Max.air.temp.ma9,Max.air.temp.ma9.res,Max.air.temp.ma9.res.lag1,Max.air.temp.ma9.res.lead1,Max.air.temp.ln.ma9,Max.air.temp.ln.ma9.res,Max.air.temp.ln.ma9.res.lag1,Max.air.temp.ln.ma9.res.lead1,Max.air.temp.dif7,Max.air.temp.dif7.lag1,Max.air.temp.dif7.lead1,Max.air.temp.ln.dif7,Max.air.temp.ln.dif7.lag1,Max.air.temp.ln.dif7.lead1,Percip,Percip.light,Percip.light.lag1,Percip.light.lead1,Percip.heavy,Percip.heavy.lag1,Percip.heavy.lead1,Percip.dif7,Percip.dif7.lag1,Percip.dif7.lead1,Rel.humid,Rel.humid.ln,Rel.humid.ma9,Rel.humid.ma9.res,Rel.humid.ma9.res.lag1,Rel.humid.ma9.res.lead1,Rel.humid.ln.ma9,Rel.humid.ln.ma9.res,Rel.humid.ln.ma9.res.lag1,Rel.humid.ln.ma9.res.lead1,Rel.humid.dif7,Rel.humid.dif7.lag1,Rel.humid.dif7.lead1,Rel.humid.ln.dif7,Rel.humid.ln.dif7.lag1,Rel.humid.ln.dif7.lead1,Avg.wind,Avg.wind.ln,Avg.wind.ma9,Avg.wind.ma9.res,Avg.wind.ma9.res.lag1,Avg.wind.ma9.res.lead1,Avg.wind.ln.ma9,Avg.wind.ln.ma9.res,Avg.wind.ln.ma9.res.lag1,Avg.wind.ln.ma9.res.lead1,Avg.wind.dif7,Avg.wind.dif7.lag1,Avg.wind.dif7.lead1,Avg.wind.ln.dif7,Avg.wind.ln.dif7.lag1,Avg.wind.ln.dif7.lead1,Daylight,Daylight.ln,Daylight.ma9,Daylight.ma9.res,Daylight.ma9.res.lag1,Daylight.ma9.res.lead1,Daylight.ln.ma9,Daylight.ln.ma9.res,Daylight.ln.ma9.res.lag1,Daylight.ln.ma9.res.lead1,Daylight.dif7,Daylight.dif7.lag1,Daylight.dif7.lead1,Daylight.ln.dif7,Daylight.ln.dif7.lag1,Daylight.ln.dif7.lead1,Ozone.mean,Ozone.mean.ln,Ozone.mean.ma9,Ozone.mean.ma9.res,Ozone.mean.ma9.res.lag1,Ozone.mean.ma9.res.lead1,Ozone.mean.ln.ma9,Ozone.mean.ln.ma9.res,Ozone.mean.ln.ma9.res.lag1,Ozone.mean.ln.ma9.res.lead1,Ozone.mean.dif7,Ozone.mean.dif7.lag1,Ozone.mean.dif7.lead1,Ozone.mean.ln.dif7,Ozone.mean.ln.dif7.lag1,Ozone.mean.ln.dif7.lead1,NOX.mean,NOX.mean.ln,NOX.mean.ma9,NOX.mean.ma9.res,NOX.mean.ma9.res.lag1,NOX.mean.ma9.res.lead1,NOX.mean.ln.ma9,NOX.mean.ln.ma9.res,NOX.mean.ln.ma9.res.lag1,NOX.mean.ln.ma9.res.lead1,NOX.mean.dif7,NOX.mean.dif7.lag1,NOX.mean.dif7.lead1,NOX.mean.ln.dif7,NOX.mean.ln.dif7.lag1,NOX.mean.ln.dif7.lead1,PM10.mean,PM10.mean.ln,PM10.mean.ma9,PM10.mean.ma9.res,PM10.mean.ma9.res.lag1,PM10.mean.ma9.res.lead1,PM10.mean.ln.ma9,PM10.mean.ln.ma9.res,PM10.mean.ln.ma9.res.lag1,PM10.mean.ln.ma9.res.lead1,PM10.mean.dif7,PM10.mean.dif7.lag1,PM10.mean.dif7.lead1,PM10.mean.ln.dif7,PM10.mean.ln.dif7.lag1,PM10.mean.ln.dif7.lead1,Bank.hol,Red.Alert,Purple.Alert
26/01/2012,5823,8.669570872,,,,,,,1165,645,0.223229421,0.106686221,3348,8.116118432,,,,,,,771,1121,0.261737221,0.388112945,9.75,2.277267285,,,,,,,,,-1.85,-0.3,-1.9,-0.173737813,-0.029128273,-0.2285344,2,1,0,1,0,0,0,-5.8,-0.8,0,79.12916667,4.371081538,,,,,,,,,-5.82916666,-4.1375,-0.11666667,-0.071079402,-0.045496749,-0.001504325,9.708333333,2.272984623,,,,,,,,,-2.509057967,-0.530797102,-5.95833333,-0.22987583,-0.062660794,-0.584695472,31796,10.36709577,,,,,,,,,1198,1174,1223,0.038405848,0.037841308,0.038991853,29,3.36729583,,,,,,,,,8,13,1,0.322773392,1.049822124,0.054067221,61,4.110873864,,,,,,,,,-28,-17,-10,-0.377762506,-0.24946086,-0.11506933,12,2.48490665,,,,,,,,,1,-11,-1,0.087011377,-0.550046337,-0.068992871,0,0,0
27/01/2012,5940,8.689464412,,,,,,,158,1165,0.02695949,0.223229421,4308,8.368229038,,,,,,,1117,771,0.300139412,0.261737221,7.4,2.00148,,,,,,,,,-1.9,-1.85,-6.35,-0.2285344,-0.173737813,-0.726208043,0.2,1,1,0,0,0,0,0,-5.8,-0.2,77.49583333,4.350224171,,,,,,,,,-0.11666667,-5.82916666,9.13333333,-0.001504325,-0.071079402,0.115350609,7.5,2.014903021,,,,,,,,,-5.95833333,-2.509057967,-11.63636364,-0.584695472,-0.22987583,-1.299282984,31981,10.37289726,,,,,,,,,1223,1198,1247,0.038991853,0.038405848,0.039535351,19,2.944438979,,,,,,,,,1,8,-23,0.054067221,0.322773392,-1.455287233,82,4.406719247,,,,,,,,,-10,-28,60,-0.11506933,-0.377762506,0.576175504,14,2.63905733,,,,,,,,,-1,1,10,-0.068992871,0.087011377,0.646627165,0,0,0
28/01/2012,2450,7.803843304,,,,,,,-65,158,-0.026184779,0.02695949,5557,8.622813673,,,,,,,57,1117,0.010310302,0.300139412,5.95,1.78339122,,,,-0.310157944,,,,-0.104469158,-6.35,-1.9,-5.55,-0.726208043,-0.2285344,-0.751987681,0,0,1,1,0,0,0,-0.2,0,0.2,83.83333333,4.428830701,,,,0.118335378,,,,0.027774228,9.13333333,-0.11666667,20.84583333,0.115350609,-0.001504325,0.269700693,4.363636364,1.473305738,,,,-0.453129856,,,,-0.269319622,-11.63636364,-5.95833333,-9.833333333,-1.299282984,-0.584695472,-1.328789867,32169,10.37875853,,,,-0.014139766,,,,-0.000890216,1247,1223,1269,0.039535351,0.038991853,0.040005965,7,1.945910149,,,,-0.503448276,,,,,-23,1,-20,-1.455287233,0.054067221,-1.252762968,137,4.919980926,,,,-0.164345404,,,,-0.014862141,60,-10,-7,0.576175504,-0.11506933,-0.067658648,21,3.044522438,,,,0.327868852,,,,0.144294708,10,-1,15,0.646627165,-0.068992871,0.810930216,0,0,0
29/01/2012,1970,7.585788822,1755.444444,0.122222926,,7.392027593,0.02621219,,-210,-65,-0.101291334,-0.026184779,4618,8.43771699,4844.777778,-0.046808706,,8.334114725,0.012431106,,-1295,57,-0.247191606,0.010310302,4.95,1.599387577,7.175555556,-0.310157944,,-0.450704225,1.785965934,-0.104469158,,-0.280108934,-5.55,-6.35,-4.7,-0.751987681,-0.726208043,-0.79078565,0.2,1,0,1,0,0,0,0.2,-0.2,0.2,88.18333333,4.479417981,78.85231481,0.118335378,,-0.03518431,4.358367684,0.027774228,,-0.007272258,20.84583333,9.13333333,0.15416667,0.269700693,0.115350609,0.001991764,3.541666667,1.264597426,6.476247987,-0.453129856,,-0.591656755,1.730712174,-0.269319622,,-0.437279572,-9.833333333,-11.63636364,-6.333333334,-1.328789867,-1.299282984,-1.174119841,32359,10.38464747,32823.11111,-0.014139766,,-0.013525936,10.39390029,-0.000890216,,-0.000820005,1269,1247,1291,0.040005965,0.039535351,0.040467496,8,2.079441542,16.11111111,-0.503448276,,,#NAME?,,,,-20,-23,-5,-1.252762968,-1.455287233,-0.538996501,100,4.605170186,119.6666667,-0.164345404,,,4.674645424,-0.014862141,,,-7,60,18,-0.067658648,0.576175504,0.133531393,27,3.295836866,20.33333333,0.327868852,,,2.880234299,0.144294708,,,15,10,22,0.810930216,0.646627165,0.944461609,0,0,0
30/01/2012,5844,8.673170773,5229.666667,0.117470839,0.122222926,8.492507921,0.021273204,0.02621219,-405,-210,-0.067005957,-0.101291334,2964,7.994294986,3145.777778,-0.057784685,-0.046808706,8.021883437,-0.003439149,0.012431106,-359,-1295,-0.114328282,-0.247191606,3.9,1.360976553,7.1,-0.450704225,-0.310157944,-0.652605459,1.890531246,-0.280108934,-0.104469158,-0.474342036,-4.7,-5.55,-4.24,-0.79078565,-0.751987681,-0.921988753,0.2,1,1,0,0,0,0,0.2,0.2,-6.2,77.47916667,4.350009083,80.30462963,-0.03518431,0.118335378,0.005430408,4.381875211,-0.007272258,0.027774228,0.002036796,0.15416667,20.84583333,-13.9375,0.001991764,0.269700693,-0.156771268,2.833333333,1.041453875,6.938607085,-0.591656755,-0.453129856,-0.496543779,1.850748298,-0.437279572,-0.269319622,-0.290839783,-6.333333334,-9.833333333,-1.476449276,-1.174119841,-1.328789867,-0.31699646,32552,10.39059409,32998.33333,-0.013525936,-0.014139766,-0.012917422,10.39912142,-0.000820005,-0.000890216,-0.000751071,1291,1269,1312,0.040467496,0.040005965,0.040888159,7,1.945910149,,,-0.503448276,,,,,,-5,-20,4,-0.538996501,-1.252762968,1.098612289,144,4.9698133,,,-0.164345404,,,,-0.014862141,,18,-7,-5,0.133531393,-0.067658648,-0.035339366,36,3.583518938,,,0.327868852,,,,0.144294708,,22,15,38,0.944461609,0.810930216,1.134979933,0,0,0
31/01/2012,5818,8.668711839,5614.333333,0.036276198,0.117470839,8.611386269,0.00665695,0.021273204,1611,-405,0.324206755,-0.067005957,2518,7.831220215,2939.333333,-0.143343162,-0.057784685,7.930766533,-0.012551916,-0.003439149,708,-359,0.33013809,-0.114328282,2.8,1.029619417,8.06,-0.652605459,-0.450704225,-0.634243837,1.95872504,-0.474342036,-0.280108934,-0.414273348,-4.24,-4.7,-7.1,-0.921988753,-0.79078565,-1.202332115,0,0,1,0,0,0,0,-6.2,0.2,0,82.11666667,4.408141,81.67314815,0.005430408,-0.03518431,-0.205747499,4.399180766,0.002036796,-0.007272258,-0.051229454,-13.9375,0.15416667,-25.37083333,-0.156771268,0.001991764,-0.336069187,3.958333333,1.375823061,7.862318841,-0.496543779,-0.591656755,-0.053556225,1.940073665,-0.290839783,-0.437279572,-0.001368272,-1.476449276,-6.333333334,0.96557971,-0.31699646,-1.174119841,0.111214019,32748,10.39659717,33176.55556,-0.012917422,-0.013525936,-0.012340991,10.40441162,-0.000751071,-0.000820005,-0.000686034,1312,1291,1331,0.040888159,0.040467496,0.041238166,6,1.791759469,,,,0.040201005,,,,0.051726033,4,-5,3,1.098612289,-0.538996501,0.139761942,139,4.934473933,,,,0.203145478,,,,0.067200998,-5,18,42,-0.035339366,0.133531393,0.530628251,56,4.025351691,,,,0.55,,,,0.173528716,38,22,16,1.134979933,0.944461609,0.725937003,0,1,0
01/02/2012,5936,8.688790785,5885.333333,0.008608971,0.036276198,8.673447569,0.001768987,0.00665695,-438,1611,-0.07119171,0.324206755,2653,7.883446354,3079.444444,-0.138480967,-0.143343162,7.996228239,-0.014104385,-0.012551916,-832,708,-0.272776969,0.33013809,3.05,1.115141591,8.338888889,-0.634243837,-0.652605459,-0.879370629,1.903860081,-0.414273348,-0.474342036,-0.92918546,-7.1,-4.24,-8.6,-1.202332115,-0.921988753,-2.137505343,0,0,0,0,0,0,0,0,-6.2,-2,63.51666667,4.151302339,79.97037037,-0.205747499,0.005430408,-0.297022088,4.375454482,-0.051229454,0.002036796,-0.079741423,-25.37083333,-13.9375,-26.23333334,-0.336069187,-0.156771268,-0.402756968,9.173913043,2.216363917,9.693035427,-0.053556225,-0.496543779,-0.167411908,2.219400662,-0.001368272,-0.290839783,-0.015458296,0.96557971,-1.476449276,-1.875,0.111214019,-0.31699646,-0.214596491,32946,10.40262514,33357.66667,-0.012340991,-0.012917422,-0.011763186,10.40976659,-0.000686034,-0.000751071,-0.000621412,1331,1312,1351,0.041238166,0.040888159,0.041611719,23,3.135494216,22.11111111,0.040201005,,0.392857143,2.98128421,0.051726033,,0.161350032,3,4,-3,0.139761942,1.098612289,-0.109199292,102,4.624972813,84.77777778,0.203145478,,-0.056179775,4.333741086,0.067200998,,-0.003316882,42,-5,51,0.530628251,-0.035339366,0.607625007,31,3.433987204,20,0.55,,-0.1,2.92620637,0.173528716,,0.013235441,16,38,7,0.725937003,1.134979933,0.459532329,0,0,0
02/02/2012,5479,8.608677882,5778.777778,-0.051875637,0.008608971,8.652089237,-0.005017442,0.001768987,-344,-438,-0.06089299,-0.07119171,2366,7.768956045,3476.111111,-0.319354323,-0.138480967,8.090636725,-0.039759625,-0.014104385,-982,-832,-0.347162387,-0.272776969,1.15,0.139761942,9.533333333,-0.879370629,-0.634243837,-0.907827359,1.973633409,-0.92918546,-0.414273348,-1.203226013,-8.6,-7.1,-6.7,-2.137505343,-1.202332115,-2.358154944,0,0,0,0,0,0,0,-2,0,-0.2,52.89583333,3.968324571,75.24537037,-0.297022088,-0.205747499,-0.221443045,4.31218428,-0.079741423,-0.051229454,-0.056313535,-26.23333334,-25.37083333,-16.125,-0.402756968,-0.336069187,-0.233289476,7.833333333,2.058388132,9.408413848,-0.167411908,-0.053556225,-0.337474232,2.090706898,-0.015458296,-0.001368272,-0.167119403,-1.875,0.96557971,-2.583333333,-0.214596491,0.111214019,-0.422272226,33147,10.40870749,33541.55556,-0.011763186,-0.012340991,-0.01121382,10.41517962,-0.000621412,-0.000686034,-0.000560327,1351,1331,1369,0.041611719,0.041238166,0.041915796,26,3.258096538,18.66666667,0.392857143,0.040201005,-0.228571429,2.805438884,0.161350032,0.051726033,-0.020013323,-3,3,-10,-0.109199292,0.139761942,-0.747214402,112,4.718498871,118.6666667,-0.056179775,0.203145478,0.552845528,4.734201659,-0.003316882,0.067200998,0.103923814,51,42,109,0.607625007,0.530628251,0.845554181,19,2.944438979,21.11111111,-0.1,0.55,0.013513514,2.90597709,0.013235441,0.173528716,0.047750121,7,16,11,0.459532329,0.725937003,0.579818495,0,0,0
03/02/2012,5153,8.547334348,5616.888889,-0.082588226,-0.051875637,8.629671039,-0.009541116,-0.005017442,-787,-344,-0.142130064,-0.06089299,2684,7.895063498,3833,-0.299765197,-0.319354323,8.218579368,-0.039363965,-0.039759625,-1624,-982,-0.47316554,-0.347162387,0.7,-0.356674944,7.594444444,-0.907827359,-0.879370629,-0.882231405,1.755065402,-1.203226013,-0.92918546,-1.029681081,-6.7,-8.6,-5,-2.358154944,-2.137505343,-1.834684514,0,0,0,0,0,0,0,-0.2,-2,0,61.37083333,4.116934695,78.82638889,-0.221443045,-0.297022088,-0.002480032,4.362608606,-0.056313535,-0.079741423,0.000250384,-16.125,-26.23333334,-7.85833333,-0.233289476,-0.402756968,-0.098426362,4.916666667,1.592630794,7.421095007,-0.337474232,-0.167411908,-0.27529972,1.912195817,-0.167119403,-0.015458296,-0.043004012,-2.583333333,-1.875,1.027667984,-0.422272226,-0.214596491,0.211481612,33350,10.41481305,33728.22222,-0.01121382,-0.011763186,-0.010682837,10.42065203,-0.000560327,-0.000621412,-0.000501656,1369,1351,1386,0.041915796,0.041611719,0.042182628,9,2.197224577,11.66666667,-0.228571429,0.392857143,-0.56097561,2.242096376,-0.020013323,0.161350032,-0.159959024,-10,-3,1,-0.747214402,-0.109199292,0.133531393,191,5.252273428,123,0.552845528,-0.056179775,0.006363636,4.75782238,0.103923814,-0.003316882,0.018957994,109,51,-14,0.845554181,0.607625007,-0.10779657,25,3.218875825,24.66666667,0.013513514,-0.1,0.387665198,3.072178909,0.047750121,0.013235441,0.158819412,11,7,14,0.579818495,0.459532329,0.510825624,0,0,0
04/02/2012,1764,7.475339237,2356.888889,-0.251555723,-0.082588226,7.752148566,-0.035707434,-0.009541116,-686,-787,-0.328504067,-0.142130064,3086,8.034631033,5741.666667,-0.462525399,-0.299765197,8.585241063,-0.064134487,-0.039363965,-2471,-1624,-0.58818264,-0.47316554,0.95,-0.051293294,8.066666667,-0.882231405,-0.907827359,-0.764436447,1.728147768,-1.029681081,-1.203226013,-0.731639156,-5,-6.7,-3.35,-1.834684514,-2.358154944,-1.129383947,0,0,0,0,0,0,1,0,-0.2,13.8,75.975,4.330404339,76.16388889,-0.002480032,-0.221443045,0.211442874,4.329320347,0.000250384,-0.056313535,0.046110902,-7.85833333,-16.125,7.275,-0.098426362,-0.233289476,0.079271871,5.391304348,1.68478735,7.439357341,-0.27529972,-0.337474232,-0.562538358,1.760495728,-0.043004012,-0.167119403,-0.394023335,1.027667984,-2.583333333,-0.67210145,0.211481612,-0.422272226,-0.2104369,33555,10.42094116,33917.33333,-0.010682837,-0.01121382,-0.010166819,10.42617151,-0.000501656,-0.000560327,-0.000445091,1386,1369,1403,0.042182628,0.041915796,0.04244372,8,2.079441542,18.22222222,-0.56097561,-0.228571429,-0.611510791,2.475404891,-0.159959024,-0.020013323,,1,-10,-2,0.133531393,-0.747214402,-0.287682072,123,4.812184355,122.2222222,0.006363636,0.552845528,-0.103930131,4.72265234,0.018957994,0.103923814,-0.01307317,-14,109,14,-0.10779657,0.845554181,0.131028262,35,3.555348061,25.22222222,0.387665198,0.013513514,-0.047619048,3.068077756,0.158819412,0.047750121,0.019999904,14,11,-7,0.510825624,0.579818495,-0.300104592,0,0,0
05/02/2012,917,6.821107472,1804.333333,-0.49177905,-0.251555723,7.452832101,-0.08476303,-0.035707434,-1053,-686,-0.764681349,-0.328504067,966,6.873163834,4707.111111,-0.794778586,-0.462525399,8.278169291,-0.169724175,-0.064134487,-3652,-2471,-1.564553156,-0.58818264,1.6,0.470003629,6.792222222,-0.764436447,-0.882231405,-0.473101266,1.751386759,-0.731639156,-1.029681081,-0.304606987,-3.35,-5,-0.2,-1.129383947,-1.834684514,-0.052643733,14,0,0,0,1,0,1,13.8,0,10.6,95.45833333,4.558689852,78.79722222,0.211442874,-0.002480032,0.162262213,4.357750067,0.046110902,0.000250384,0.03609294,7.275,-7.85833333,13.65833333,0.079271871,-0.098426362,0.162360272,2.869565217,1.054160526,6.559581321,-0.562538358,-0.27529972,-0.551888909,1.739605808,-0.394023335,-0.043004012,-0.353418348,-0.67210145,1.027667984,0.583333334,-0.2104369,0.211481612,0.187211542,33762,10.42709119,34108.77778,-0.010166819,-0.010682837,-0.009639678,10.43173426,-0.000445091,-0.000501656,-0.000388124,1403,1386,1420,0.04244372,0.042182628,0.042697845,6,1.791759469,15.44444444,-0.611510791,-0.56097561,,#NAME?,,-0.159959024,,-2,1,-6,-0.287682072,0.133531393,-1.945910149,114,4.736198448,127.2222222,-0.103930131,0.006363636,,4.798935753,-0.01307317,0.018957994,,14,-14,62,0.131028262,-0.10779657,0.358062869,20,2.995732274,21,-0.047619048,0.387665198,,2.936992702,0.019999904,0.158819412,,-7,14,5,-0.300104592,0.510825624,0.130053128,0,0,0
06/02/2012,5044,8.525954697,5740.666667,-0.121356405,-0.49177905,8.647692049,-0.014077438,-0.08476303,-800,-1053,-0.147216076,-0.764681349,2032,7.616775809,3032.777778,-0.329987177,-0.794778586,7.993526347,-0.047131957,-0.169724175,-932,-3652,-0.377519178,-1.564553156,3.7,1.30833282,7.022222222,-0.473101266,-0.764436447,-0.559608541,1.881429343,-0.304606987,-0.731639156,-0.371467978,-0.2,-3.35,0.5,-0.052643733,-1.129383947,0.164303051,10.8,0,0,0,1,1,0,10.6,13.8,0,91.1375,4.512369355,78.41388889,0.162262213,0.211442874,-0.120067467,4.355178169,0.03609294,0.046110902,-0.028272292,13.65833333,7.275,-10.625,0.162360272,0.079271871,-0.138560108,3.416666667,1.228665417,7.624597423,-0.551888909,-0.562538358,-0.122050367,1.900247884,-0.353418348,-0.394023335,-0.038406093,0.583333334,-0.67210145,1.875,0.187211542,-0.2104369,0.387765531,33972,10.43329193,34302.66667,-0.009639678,-0.010166819,-0.009185481,10.43734292,-0.000388124,-0.000445091,-0.000338849,1420,1403,1434,0.042697845,0.04244372,0.042857298,1,0,,,-0.611510791,,,,,,-6,-2,1,-1.945910149,-0.287682072,0.15415068,206,5.327876169,,,-0.103930131,,,,-0.01307317,,62,14,36,0.358062869,0.131028262,0.230312041,41,3.713572067,,,-0.047619048,,,,0.019999904,,5,-7,-21,0.130053128,-0.300104592,-0.470003629,0,0,0
07/02/2012,5771,8.660600655,5959.555556,-0.031639198,-0.121356405,8.683932708,-0.002686807,-0.014077438,-47,-800,-0.008111184,-0.147216076,2427,7.794411206,3212.333333,-0.244474422,-0.329987177,8.038777152,-0.030398398,-0.047131957,-91,-932,-0.036809009,-0.377519178,3.3,1.193922468,7.493333333,-0.559608541,-0.473101266,-0.900970874,1.899541196,-0.371467978,-0.304606987,-1.084156247,0.5,-0.2,-2.2,0.164303051,-0.052643733,-1.27766052,0,0,0,0,0,1,0,0,10.6,0,71.49166667,4.269580893,81.24675926,-0.120067467,0.162262213,-0.088397214,4.393803797,-0.028272292,0.03609294,-0.019735012,-10.625,13.65833333,9.3875,-0.138560108,0.162360272,0.137843455,5.833333333,1.763588592,6.644268775,-0.122050367,-0.551888909,-0.294547225,1.83402638,-0.038406093,-0.353418348,-0.145729568,1.875,0.583333334,-2.757246376,0.387765531,0.187211542,-0.357465145,34182,10.43945447,34498.88889,-0.009185481,-0.009639678,-0.008713446,10.44299306,-0.000338849,-0.000388124,-0.000288578,1434,1420,1449,0.042857298,0.042697845,0.043041347,7,1.945910149,,,,-0.142857143,,,,-0.019332995,1,-6,-5,0.15415068,-1.945910149,-0.245122458,175,5.164785974,,,,0.377108434,,,,0.092607615,36,62,25,0.230312041,0.358062869,0.219214273,35,3.555348061,,,,0.07027027,,,,0.041512858,-21,5,-9,-0.470003629,0.130053128,-0.342944751,0,0,0
08/02/2012,5501,8.612685173,5991.666667,-0.081891516,-0.031639198,8.694959168,-0.009462264,-0.002686807,-435,-47,-0.076105612,-0.008111184,2137,7.667158255,3157.555556,-0.323210641,-0.244474422,8.027535106,-0.044892591,-0.030398398,-516,-91,-0.216288099,-0.036809009,0.85,-0.162518929,8.583333333,-0.900970874,-0.559608541,-0.845470693,1.931157044,-1.084156247,-0.371467978,-0.81039716,-2.2,0.5,0.3,-1.27766052,0.164303051,0.231801614,0,0,0,0,0,0,0,0,0,0,72.90416667,4.289145793,79.97361111,-0.088397214,-0.120067467,0.036040644,4.375496265,-0.019735012,-0.028272292,0.010237899,9.3875,-10.625,24.94583334,0.137843455,-0.138560108,0.386352278,6.416666667,1.858898772,9.095813205,-0.294547225,-0.122050367,-0.619475842,2.176007389,-0.145729568,-0.038406093,-0.434822927,-2.757246376,1.875,-4.75,-0.357465145,0.387765531,-0.93237687,34395,10.44566648,34697.33333,-0.008713446,-0.009185481,-0.008252622,10.44868174,-0.000288578,-0.000338849,-0.000239939,1449,1434,1463,0.043041347,0.042857298,0.043190443,18,2.890371758,21,-0.142857143,,-0.202531646,2.947352916,-0.019332995,,-0.044569275,-5,1,-12,-0.245122458,0.15415068,-0.619039208,127,4.844187086,92.22222222,0.377108434,,0.275927688,4.4336018,0.092607615,,0.060327229,25,36,37,0.219214273,0.230312041,0.285447435,22,3.091042453,20.55555556,0.07027027,,0.454545455,2.967838976,0.041512858,,0.171148329,-9,-21,13,-0.342944751,-0.470003629,0.521296924,0,0,0
09/02/2012,5425,8.598773178,6033.222222,-0.10081217,-0.081891516,8.696676786,-0.011257588,-0.009462264,-54,-435,-0.009904703,-0.076105612,2181,7.687538766,3828,-0.430250784,-0.323210641,8.189756729,-0.061322696,-0.044892591,-185,-516,-0.081417278,-0.216288099,1.45,0.371563556,9.383333333,-0.845470693,-0.900970874,-0.764164306,1.959694041,-0.81039716,-1.084156247,-0.654779195,0.3,-2.2,1.15,0.231801614,-1.27766052,0.971860583,0,0,0,1,0,0,0,0,0,4,77.84166667,4.354676849,75.1337963,0.036040644,-0.088397214,-0.007391435,4.310545915,0.010237899,-0.019735012,-0.000635048,24.94583334,9.3875,16.84166667,0.386352278,0.137843455,0.242494786,3.083333333,1.126011263,8.102858292,-0.619475842,-0.294547225,-0.370889576,1.99231589,-0.434822927,-0.145729568,-0.195876979,-4.75,-2.757246376,-0.291666667,-0.93237687,-0.357465145,-0.061154423,34610,10.45189794,34898,-0.008252622,-0.008713446,-0.007828253,10.45440636,-0.000239939,-0.000288578,-0.000195401,1463,1449,1476,0.043190443,0.043041347,0.043306462,14,2.63905733,17.55555556,-0.202531646,-0.142857143,-0.447368421,2.762165021,-0.044569275,-0.019332995,-0.149197996,-12,-5,-2,-0.619039208,-0.245122458,-0.251314428,149,5.003946306,116.7777778,0.275927688,0.377108434,0.270295203,4.719247198,0.060327229,0.092607615,0.064635827,37,25,-38,0.285447435,0.219214273,-0.221835507,32,3.465735903,22,0.454545455,0.07027027,0.427312775,2.959262987,0.171148329,0.041512858,0.154430793,13,-9,11,0.521296924,-0.342944751,0.364643114,0,0,0
10/02/2012,4693,8.453827316,5749.666667,-0.18377877,-0.10081217,8.652492696,-0.022960479,-0.011257588,-460,-54,-0.093507033,-0.009904703,2339,7.757478767,4098.444444,-0.429295668,-0.430250784,8.276315895,-0.062689382,-0.061322696,-345,-185,-0.137584732,-0.081417278,1.85,0.615185639,7.844444444,-0.764164306,-0.845470693,-0.90952381,1.782006271,-0.654779195,-0.81039716,-1.156359858,1.15,0.3,-0.19,0.971860583,0.231801614,-0.223143551,4,1,0,1,0,0,0,4,0,0.2,78.2125,4.359429481,78.79490741,-0.007391435,0.036040644,-0.077000672,4.362199689,-0.000635048,0.010237899,-0.01766312,16.84166667,24.94583334,-4.80833333,0.242494786,0.386352278,-0.065379795,4.625,1.531476371,7.351650563,-0.370889576,-0.619475842,-0.71513256,1.904529942,-0.195876979,-0.434822927,-0.604613112,-0.291666667,-4.75,-3.432971015,-0.061154423,-0.93237687,-1.012693579,34826,10.45811951,35100.77778,-0.007828253,-0.008252622,-0.007402092,10.46016344,-0.000195401,-0.000239939,-0.000151304,1476,1463,1489,0.043306462,0.043190443,0.043418531,7,1.945910149,12.66666667,-0.447368421,-0.202531646,-0.716981132,2.287148054,-0.149197996,-0.044569275,-0.342595274,-2,-12,-3,-0.251314428,-0.619039208,-0.470003629,153,5.030437921,120.4444444,0.270295203,0.275927688,0.483783784,4.725031596,0.064635827,0.060327229,0.10044066,-38,37,60,-0.221835507,0.285447435,0.397301797,36,3.583518938,25.22222222,0.427312775,0.454545455,1.038461538,3.104143584,0.154430793,0.171148329,0.274186504,11,13,18,0.364643114,0.521296924,0.414943852,0,0,0
