Date,Start hour,Annual member hires using a key
18/09/2015,13,376
18/09/2015,14,360
18/09/2015,15,543
18/09/2015,16,960
18/09/2015,17,1756
18/09/2015,18,1453
18/09/2015,19,739
18/09/2015,20,338
18/09/2015,21,206
18/09/2015,22,258
18/09/2015,23,207
19/09/2015,0,147
19/09/2015,1,81
19/09/2015,2,52
19/09/2015,3,22
19/09/2015,4,20
19/09/2015,5,30
19/09/2015,6,60
19/09/2015,7,112
19/09/2015,8,250
19/09/2015,9,410
19/09/2015,10,512
19/09/2015,11,572
19/09/2015,12,592
19/09/2015,13,581
19/09/2015,14,562
19/09/2015,15,567
19/09/2015,16,545
19/09/2015,17,565
19/09/2015,18,498
19/09/2015,19,389
19/09/2015,20,251
19/09/2015,21,150
19/09/2015,22,144
19/09/2015,23,177
20/09/2015,0,118
20/09/2015,1,100
20/09/2015,2,67
20/09/2015,3,41
20/09/2015,4,17
20/09/2015,5,20
20/09/2015,6,40
20/09/2015,7,78
20/09/2015,8,131
20/09/2015,9,266
20/09/2015,10,394
20/09/2015,11,498
20/09/2015,12,571
20/09/2015,13,543
20/09/2015,14,526
20/09/2015,15,508
20/09/2015,16,537
20/09/2015,17,529
20/09/2015,18,417
20/09/2015,19,300
20/09/2015,20,215
20/09/2015,21,175
20/09/2015,22,123
20/09/2015,23,87
21/09/2015,0,36
21/09/2015,1,21
21/09/2015,2,14
21/09/2015,3,12
21/09/2015,4,13
21/09/2015,5,57
21/09/2015,6,438
21/09/2015,7,1531
21/09/2015,8,2896
21/09/2015,9,1126
21/09/2015,10,401
21/09/2015,11,364
21/09/2015,12,421
21/09/2015,13,350
21/09/2015,14,198
21/09/2015,15,176
21/09/2015,16,341
21/09/2015,17,1386
21/09/2015,18,1132
21/09/2015,19,898
21/09/2015,20,459
21/09/2015,21,293
21/09/2015,22,188
21/09/2015,23,106
22/09/2015,0,41
22/09/2015,1,23
22/09/2015,2,11
22/09/2015,3,12
22/09/2015,4,9
22/09/2015,5,23
22/09/2015,6,243
22/09/2015,7,944
22/09/2015,8,1091
22/09/2015,9,457
22/09/2015,10,249
22/09/2015,11,180
22/09/2015,12,325
22/09/2015,13,358
22/09/2015,14,378
22/09/2015,15,427
22/09/2015,16,822
22/09/2015,17,1555
22/09/2015,18,1726
22/09/2015,19,908
22/09/2015,20,505
22/09/2015,21,306
22/09/2015,22,229
22/09/2015,23,119
23/09/2015,0,44
23/09/2015,1,22
23/09/2015,2,16
23/09/2015,3,9
23/09/2015,4,9
23/09/2015,5,53
23/09/2015,6,432
23/09/2015,7,1608
23/09/2015,8,2922
23/09/2015,9,1314
23/09/2015,10,482
23/09/2015,11,428
23/09/2015,12,640
23/09/2015,13,592
23/09/2015,14,495
23/09/2015,15,534
23/09/2015,16,942
23/09/2015,17,1982
23/09/2015,18,1998
23/09/2015,19,1005
23/09/2015,20,551
23/09/2015,21,373
23/09/2015,22,297
23/09/2015,23,173
24/09/2015,0,75
24/09/2015,1,28
24/09/2015,2,14
24/09/2015,3,9
24/09/2015,4,12
24/09/2015,5,60
24/09/2015,6,333
24/09/2015,7,884
24/09/2015,8,1834
24/09/2015,9,1187
24/09/2015,10,498
24/09/2015,11,448
24/09/2015,12,532
24/09/2015,13,554
24/09/2015,14,478
24/09/2015,15,442
24/09/2015,16,874
24/09/2015,17,1944
24/09/2015,18,1714
24/09/2015,19,899
24/09/2015,20,482
24/09/2015,21,370
24/09/2015,22,293
24/09/2015,23,192
25/09/2015,0,91
25/09/2015,1,46
25/09/2015,2,16
25/09/2015,3,12
25/09/2015,4,19
25/09/2015,5,55
25/09/2015,6,363
25/09/2015,7,1365
25/09/2015,8,2659
25/09/2015,9,1286
25/09/2015,10,544
25/09/2015,11,456
25/09/2015,12,589
25/09/2015,13,607
25/09/2015,14,524
25/09/2015,15,578
25/09/2015,16,950
25/09/2015,17,1839
25/09/2015,18,1485
25/09/2015,19,789
25/09/2015,20,463
25/09/2015,21,291
25/09/2015,22,214
25/09/2015,23,226
26/09/2015,0,141
26/09/2015,1,83
26/09/2015,2,43
26/09/2015,3,41
26/09/2015,4,23
26/09/2015,5,24
26/09/2015,6,54
26/09/2015,7,116
26/09/2015,8,252
26/09/2015,9,416
26/09/2015,10,457
26/09/2015,11,565
26/09/2015,12,610
26/09/2015,13,548
26/09/2015,14,523
26/09/2015,15,537
26/09/2015,16,544
26/09/2015,17,549
26/09/2015,18,526
26/09/2015,19,392
26/09/2015,20,224
26/09/2015,21,150
26/09/2015,22,175
26/09/2015,23,197
27/09/2015,0,145
27/09/2015,1,99
27/09/2015,2,54
27/09/2015,3,42
27/09/2015,4,22
27/09/2015,5,27
27/09/2015,6,39
27/09/2015,7,71
27/09/2015,8,127
27/09/2015,9,272
27/09/2015,10,386
27/09/2015,11,437
27/09/2015,12,528
27/09/2015,13,525
27/09/2015,14,546
27/09/2015,15,523
27/09/2015,16,518
27/09/2015,17,519
27/09/2015,18,434
27/09/2015,19,328
27/09/2015,20,230
27/09/2015,21,177
27/09/2015,22,130
27/09/2015,23,86
28/09/2015,0,43
28/09/2015,1,12
28/09/2015,2,21
28/09/2015,3,16
28/09/2015,4,13
28/09/2015,5,62
28/09/2015,6,414
28/09/2015,7,1412
28/09/2015,8,2906
28/09/2015,9,1258
28/09/2015,10,456
28/09/2015,11,393
28/09/2015,12,490
28/09/2015,13,522
28/09/2015,14,449
28/09/2015,15,484
28/09/2015,16,933
28/09/2015,17,2266
28/09/2015,18,2055
28/09/2015,19,1033
28/09/2015,20,502
28/09/2015,21,292
28/09/2015,22,201
28/09/2015,23,107
29/09/2015,0,51
29/09/2015,1,26
29/09/2015,2,18
29/09/2015,3,9
29/09/2015,4,13
29/09/2015,5,58
29/09/2015,6,460
29/09/2015,7,1640
29/09/2015,8,3084
29/09/2015,9,1277
29/09/2015,10,518
29/09/2015,11,415
29/09/2015,12,557
29/09/2015,13,571
29/09/2015,14,513
29/09/2015,15,546
29/09/2015,16,960
29/09/2015,17,2132
29/09/2015,18,1968
29/09/2015,19,982
29/09/2015,20,577
29/09/2015,21,373
29/09/2015,22,258
29/09/2015,23,167
30/09/2015,0,66
30/09/2015,1,21
30/09/2015,2,11
30/09/2015,3,13
30/09/2015,4,12
30/09/2015,5,61
30/09/2015,6,437
30/09/2015,7,1578
30/09/2015,8,3043
30/09/2015,9,1278
30/09/2015,10,493
30/09/2015,11,403
30/09/2015,12,650
30/09/2015,13,588
30/09/2015,14,462
30/09/2015,15,574
30/09/2015,16,851
30/09/2015,17,2103
30/09/2015,18,2004
30/09/2015,19,1057
30/09/2015,20,542
30/09/2015,21,396
30/09/2015,22,287
30/09/2015,23,192
01/10/2015,0,72
01/10/2015,1,33
01/10/2015,2,19
01/10/2015,3,12
01/10/2015,4,9
01/10/2015,5,61
01/10/2015,6,430
01/10/2015,7,1519
01/10/2015,8,2967
01/10/2015,9,1350
01/10/2015,10,491
01/10/2015,11,443
01/10/2015,12,614
01/10/2015,13,591
01/10/2015,14,526
01/10/2015,15,542
01/10/2015,16,940
01/10/2015,17,2061
01/10/2015,18,1769
01/10/2015,19,926
01/10/2015,20,569
01/10/2015,21,374
01/10/2015,22,306
01/10/2015,23,186
02/10/2015,0,91
02/10/2015,1,28
02/10/2015,2,19
02/10/2015,3,17
02/10/2015,4,11
02/10/2015,5,54
02/10/2015,6,374
02/10/2015,7,1354
02/10/2015,8,2742
02/10/2015,9,1351
02/10/2015,10,512
02/10/2015,11,448
02/10/2015,12,615
02/10/2015,13,670
02/10/2015,14,570
02/10/2015,15,608
02/10/2015,16,979
02/10/2015,17,1956
02/10/2015,18,1569
02/10/2015,19,806
02/10/2015,20,403
02/10/2015,21,274
02/10/2015,22,272
02/10/2015,23,208
03/10/2015,0,124
03/10/2015,1,74
03/10/2015,2,64
03/10/2015,3,45
03/10/2015,4,19
03/10/2015,5,24
03/10/2015,6,44
03/10/2015,7,122
03/10/2015,8,250
03/10/2015,9,402
03/10/2015,10,494
03/10/2015,11,532
03/10/2015,12,531
03/10/2015,13,594
03/10/2015,14,518
03/10/2015,15,561
03/10/2015,16,543
03/10/2015,17,494
03/10/2015,18,479
03/10/2015,19,375
03/10/2015,20,207
03/10/2015,21,145
03/10/2015,22,221
03/10/2015,23,187
04/10/2015,0,165
04/10/2015,1,101
04/10/2015,2,64
04/10/2015,3,29
04/10/2015,4,24
04/10/2015,5,24
04/10/2015,6,35
04/10/2015,7,65
04/10/2015,8,145
04/10/2015,9,296
04/10/2015,10,390
04/10/2015,11,490
04/10/2015,12,558
04/10/2015,13,566
04/10/2015,14,573
04/10/2015,15,569
04/10/2015,16,585
04/10/2015,17,483
04/10/2015,18,510
04/10/2015,19,329
04/10/2015,20,233
04/10/2015,21,165
04/10/2015,22,146
04/10/2015,23,101
05/10/2015,0,34
05/10/2015,1,21
05/10/2015,2,12
05/10/2015,3,8
05/10/2015,4,14
05/10/2015,5,65
05/10/2015,6,406
05/10/2015,7,1398
05/10/2015,8,2802
05/10/2015,9,1218
05/10/2015,10,298
05/10/2015,11,217
05/10/2015,12,320
05/10/2015,13,271
05/10/2015,14,208
05/10/2015,15,310
05/10/2015,16,678
05/10/2015,17,1238
05/10/2015,18,1135
05/10/2015,19,568
05/10/2015,20,281
05/10/2015,21,160
05/10/2015,22,104
05/10/2015,23,54
06/10/2015,0,30
06/10/2015,1,17
06/10/2015,2,9
06/10/2015,3,4
06/10/2015,4,16
06/10/2015,5,65
06/10/2015,6,432
06/10/2015,7,1511
06/10/2015,8,2844
06/10/2015,9,1055
06/10/2015,10,239
06/10/2015,11,321
06/10/2015,12,460
06/10/2015,13,521
06/10/2015,14,462
06/10/2015,15,469
06/10/2015,16,901
06/10/2015,17,1427
06/10/2015,18,1550
06/10/2015,19,868
06/10/2015,20,491
06/10/2015,21,312
06/10/2015,22,211
06/10/2015,23,110
07/10/2015,0,47
07/10/2015,1,27
07/10/2015,2,11
07/10/2015,3,11
07/10/2015,4,11
07/10/2015,5,63
07/10/2015,6,458
07/10/2015,7,1505
07/10/2015,8,2812
07/10/2015,9,1166
07/10/2015,10,425
07/10/2015,11,377
07/10/2015,12,509
07/10/2015,13,438
07/10/2015,14,267
07/10/2015,15,454
07/10/2015,16,806
07/10/2015,17,1887
07/10/2015,18,1846
07/10/2015,19,982
07/10/2015,20,545
07/10/2015,21,407
07/10/2015,22,323
07/10/2015,23,159
08/10/2015,0,71
08/10/2015,1,21
08/10/2015,2,21
08/10/2015,3,9
08/10/2015,4,14
08/10/2015,5,60
08/10/2015,6,410
08/10/2015,7,1545
08/10/2015,8,2965
08/10/2015,9,1374
08/10/2015,10,513
08/10/2015,11,430
08/10/2015,12,605
08/10/2015,13,608
08/10/2015,14,513
08/10/2015,15,531
08/10/2015,16,890
08/10/2015,17,2012
08/10/2015,18,1901
08/10/2015,19,997
08/10/2015,20,587
08/10/2015,21,402
08/10/2015,22,319
08/10/2015,23,200
09/10/2015,0,84
09/10/2015,1,38
09/10/2015,2,26
09/10/2015,3,23
09/10/2015,4,15
09/10/2015,5,63
09/10/2015,6,356
09/10/2015,7,1380
09/10/2015,8,2705
09/10/2015,9,1274
09/10/2015,10,552
09/10/2015,11,446
09/10/2015,12,570
09/10/2015,13,642
09/10/2015,14,600
09/10/2015,15,576
09/10/2015,16,988
09/10/2015,17,1907
09/10/2015,18,1541
09/10/2015,19,790
09/10/2015,20,421
09/10/2015,21,272
09/10/2015,22,209
09/10/2015,23,215
10/10/2015,0,145
10/10/2015,1,72
10/10/2015,2,52
10/10/2015,3,35
10/10/2015,4,23
10/10/2015,5,27
10/10/2015,6,59
10/10/2015,7,135
10/10/2015,8,256
10/10/2015,9,406
10/10/2015,10,523
10/10/2015,11,596
10/10/2015,12,634
10/10/2015,13,583
10/10/2015,14,544
10/10/2015,15,512
10/10/2015,16,564
10/10/2015,17,521
10/10/2015,18,438
10/10/2015,19,387
10/10/2015,20,241
10/10/2015,21,178
10/10/2015,22,163
10/10/2015,23,206
11/10/2015,0,120
11/10/2015,1,82
11/10/2015,2,65
11/10/2015,3,40
11/10/2015,4,32
11/10/2015,5,19
11/10/2015,6,31
11/10/2015,7,109
11/10/2015,8,158
11/10/2015,9,290
11/10/2015,10,380
11/10/2015,11,462
11/10/2015,12,546
11/10/2015,13,604
11/10/2015,14,538
11/10/2015,15,545
11/10/2015,16,588
11/10/2015,17,451
11/10/2015,18,404
11/10/2015,19,296
11/10/2015,20,217
11/10/2015,21,165
11/10/2015,22,134
11/10/2015,23,92
12/10/2015,0,36
12/10/2015,1,24
12/10/2015,2,9
12/10/2015,3,13
12/10/2015,4,11
12/10/2015,5,54
12/10/2015,6,442
12/10/2015,7,1431
12/10/2015,8,2979
12/10/2015,9,1298
12/10/2015,10,434
12/10/2015,11,347
12/10/2015,12,514
12/10/2015,13,477
12/10/2015,14,442
12/10/2015,15,474
12/10/2015,16,897
12/10/2015,17,2204
12/10/2015,18,2003
12/10/2015,19,982
12/10/2015,20,542
12/10/2015,21,339
12/10/2015,22,223
12/10/2015,23,92
13/10/2015,0,50
13/10/2015,1,24
13/10/2015,2,13
13/10/2015,3,11
13/10/2015,4,15
13/10/2015,5,68
13/10/2015,6,468
13/10/2015,7,1578
13/10/2015,8,3144
13/10/2015,9,1353
13/10/2015,10,483
13/10/2015,11,377
13/10/2015,12,571
13/10/2015,13,541
13/10/2015,14,456
13/10/2015,15,506
13/10/2015,16,869
13/10/2015,17,2118
13/10/2015,18,1909
13/10/2015,19,984
13/10/2015,20,590
13/10/2015,21,387
13/10/2015,22,281
13/10/2015,23,155
14/10/2015,0,56
14/10/2015,1,26
14/10/2015,2,9
14/10/2015,3,6
14/10/2015,4,12
14/10/2015,5,62
14/10/2015,6,446
14/10/2015,7,1488
14/10/2015,8,3072
14/10/2015,9,1295
14/10/2015,10,488
14/10/2015,11,422
14/10/2015,12,590
14/10/2015,13,557
14/10/2015,14,469
14/10/2015,15,460
14/10/2015,16,861
14/10/2015,17,1917
14/10/2015,18,1713
14/10/2015,19,995
14/10/2015,20,602
14/10/2015,21,386
14/10/2015,22,265
14/10/2015,23,172
15/10/2015,0,79
15/10/2015,1,28
15/10/2015,2,20
15/10/2015,3,10
15/10/2015,4,14
15/10/2015,5,58
15/10/2015,6,456
15/10/2015,7,1491
15/10/2015,8,2963
15/10/2015,9,1329
15/10/2015,10,520
15/10/2015,11,380
15/10/2015,12,526
15/10/2015,13,524
15/10/2015,14,468
15/10/2015,15,544
15/10/2015,16,942
15/10/2015,17,1933
15/10/2015,18,1743
15/10/2015,19,952
15/10/2015,20,585
15/10/2015,21,385
15/10/2015,22,267
15/10/2015,23,215
16/10/2015,0,77
16/10/2015,1,49
16/10/2015,2,19
16/10/2015,3,10
16/10/2015,4,20
16/10/2015,5,67
16/10/2015,6,350
16/10/2015,7,1244
16/10/2015,8,2706
16/10/2015,9,1260
16/10/2015,10,482
16/10/2015,11,432
16/10/2015,12,581
16/10/2015,13,554
16/10/2015,14,510
16/10/2015,15,564
16/10/2015,16,910
16/10/2015,17,1892
16/10/2015,18,1430
16/10/2015,19,706
16/10/2015,20,402
16/10/2015,21,267
16/10/2015,22,222
16/10/2015,23,182
17/10/2015,0,140
17/10/2015,1,90
17/10/2015,2,58
17/10/2015,3,24
17/10/2015,4,22
17/10/2015,5,27
17/10/2015,6,51
17/10/2015,7,105
17/10/2015,8,212
17/10/2015,9,399
17/10/2015,10,515
17/10/2015,11,530
17/10/2015,12,538
17/10/2015,13,557
17/10/2015,14,500
17/10/2015,15,496
17/10/2015,16,533
17/10/2015,17,486
17/10/2015,18,458
17/10/2015,19,351
17/10/2015,20,248
17/10/2015,21,158
17/10/2015,22,174
17/10/2015,23,146
18/10/2015,0,117
18/10/2015,1,88
18/10/2015,2,54
18/10/2015,3,40
18/10/2015,4,21
18/10/2015,5,22
18/10/2015,6,32
18/10/2015,7,73
18/10/2015,8,121
18/10/2015,9,271
18/10/2015,10,374
18/10/2015,11,439
18/10/2015,12,519
18/10/2015,13,480
18/10/2015,14,423
18/10/2015,15,521
18/10/2015,16,447
18/10/2015,17,404
18/10/2015,18,395
18/10/2015,19,277
18/10/2015,20,235
18/10/2015,21,158
18/10/2015,22,144
18/10/2015,23,86
19/10/2015,0,53
19/10/2015,1,13
19/10/2015,2,14
19/10/2015,3,8
19/10/2015,4,16
19/10/2015,5,55
19/10/2015,6,388
19/10/2015,7,1390
19/10/2015,8,2883
19/10/2015,9,1304
19/10/2015,10,418
19/10/2015,11,350
19/10/2015,12,490
19/10/2015,13,455
19/10/2015,14,432
19/10/2015,15,533
19/10/2015,16,841
19/10/2015,17,2192
19/10/2015,18,1857
19/10/2015,19,1067
19/10/2015,20,582
19/10/2015,21,326
19/10/2015,22,208
19/10/2015,23,116
20/10/2015,0,42
20/10/2015,1,22
20/10/2015,2,15
20/10/2015,3,9
20/10/2015,4,17
20/10/2015,5,57
20/10/2015,6,440
20/10/2015,7,1633
20/10/2015,8,3117
20/10/2015,9,1314
20/10/2015,10,461
20/10/2015,11,369
20/10/2015,12,543
20/10/2015,13,534
20/10/2015,14,474
20/10/2015,15,559
20/10/2015,16,932
20/10/2015,17,2155
20/10/2015,18,1938
20/10/2015,19,1044
20/10/2015,20,591
20/10/2015,21,413
20/10/2015,22,291
20/10/2015,23,166
21/10/2015,0,52
21/10/2015,1,23
21/10/2015,2,8
21/10/2015,3,4
21/10/2015,4,11
21/10/2015,5,44
21/10/2015,6,233
21/10/2015,7,985
21/10/2015,8,1421
21/10/2015,9,514
21/10/2015,10,184
21/10/2015,11,139
21/10/2015,12,198
21/10/2015,13,226
21/10/2015,14,264
21/10/2015,15,358
21/10/2015,16,708
21/10/2015,17,1777
21/10/2015,18,1638
21/10/2015,19,893
21/10/2015,20,501
21/10/2015,21,376
21/10/2015,22,300
21/10/2015,23,162
22/10/2015,0,60
22/10/2015,1,33
22/10/2015,2,14
22/10/2015,3,9
22/10/2015,4,17
22/10/2015,5,59
22/10/2015,6,411
22/10/2015,7,1482
22/10/2015,8,2944
22/10/2015,9,1299
22/10/2015,10,463
22/10/2015,11,429
22/10/2015,12,564
22/10/2015,13,536
22/10/2015,14,458
22/10/2015,15,534
22/10/2015,16,879
22/10/2015,17,1879
22/10/2015,18,1661
22/10/2015,19,925
22/10/2015,20,536
22/10/2015,21,407
22/10/2015,22,322
22/10/2015,23,187
23/10/2015,0,102
23/10/2015,1,42
23/10/2015,2,26
23/10/2015,3,16
23/10/2015,4,12
23/10/2015,5,56
23/10/2015,6,363
23/10/2015,7,1233
23/10/2015,8,2681
23/10/2015,9,1240
23/10/2015,10,507
23/10/2015,11,436
23/10/2015,12,588
23/10/2015,13,512
23/10/2015,14,477
23/10/2015,15,530
23/10/2015,16,922
23/10/2015,17,1775
23/10/2015,18,1408
23/10/2015,19,768
23/10/2015,20,424
23/10/2015,21,264
23/10/2015,22,229
23/10/2015,23,206
24/10/2015,0,136
24/10/2015,1,93
24/10/2015,2,56
24/10/2015,3,33
24/10/2015,4,27
24/10/2015,5,14
24/10/2015,6,65
24/10/2015,7,96
24/10/2015,8,234
24/10/2015,9,404
24/10/2015,10,421
24/10/2015,11,513
24/10/2015,12,492
24/10/2015,13,437
24/10/2015,14,353
24/10/2015,15,437
24/10/2015,16,352
24/10/2015,17,271
24/10/2015,18,187
24/10/2015,19,221
24/10/2015,20,153
24/10/2015,21,145
24/10/2015,22,114
24/10/2015,23,124
25/10/2015,0,118
25/10/2015,1,110
25/10/2015,2,22
25/10/2015,3,22
25/10/2015,4,14
25/10/2015,5,19
25/10/2015,6,37
25/10/2015,7,77
25/10/2015,8,155
25/10/2015,9,285
25/10/2015,10,424
25/10/2015,11,490
25/10/2015,12,524
25/10/2015,13,547
25/10/2015,14,499
25/10/2015,15,504
25/10/2015,16,447
25/10/2015,17,359
25/10/2015,18,363
25/10/2015,19,250
25/10/2015,20,180
25/10/2015,21,147
25/10/2015,22,151
25/10/2015,23,73
26/10/2015,0,28
26/10/2015,1,19
26/10/2015,2,12
26/10/2015,3,5
26/10/2015,4,15
26/10/2015,5,67
26/10/2015,6,400
26/10/2015,7,1436
26/10/2015,8,2681
26/10/2015,9,1096
26/10/2015,10,424
26/10/2015,11,337
26/10/2015,12,435
26/10/2015,13,468
26/10/2015,14,411
26/10/2015,15,459
26/10/2015,16,773
26/10/2015,17,1914
26/10/2015,18,1821
26/10/2015,19,996
26/10/2015,20,507
26/10/2015,21,325
26/10/2015,22,227
26/10/2015,23,134
27/10/2015,0,60
27/10/2015,1,17
27/10/2015,2,16
27/10/2015,3,5
27/10/2015,4,13
27/10/2015,5,64
27/10/2015,6,455
27/10/2015,7,1581
27/10/2015,8,2901
27/10/2015,9,1111
27/10/2015,10,465
27/10/2015,11,388
27/10/2015,12,526
27/10/2015,13,527
27/10/2015,14,454
27/10/2015,15,498
27/10/2015,16,862
27/10/2015,17,1937
27/10/2015,18,1778
27/10/2015,19,1047
27/10/2015,20,564
27/10/2015,21,387
27/10/2015,22,304
27/10/2015,23,134
28/10/2015,0,54
28/10/2015,1,20
28/10/2015,2,9
28/10/2015,3,11
28/10/2015,4,12
28/10/2015,5,35
28/10/2015,6,172
28/10/2015,7,524
28/10/2015,8,1203
28/10/2015,9,775
28/10/2015,10,386
28/10/2015,11,371
28/10/2015,12,484
28/10/2015,13,479
28/10/2015,14,462
28/10/2015,15,460
28/10/2015,16,796
28/10/2015,17,1772
28/10/2015,18,1601
28/10/2015,19,867
28/10/2015,20,533
28/10/2015,21,396
28/10/2015,22,234
28/10/2015,23,178
29/10/2015,0,73
29/10/2015,1,34
29/10/2015,2,22
29/10/2015,3,15
29/10/2015,4,23
29/10/2015,5,57
29/10/2015,6,430
29/10/2015,7,1393
29/10/2015,8,2807
29/10/2015,9,1173
29/10/2015,10,507
29/10/2015,11,420
29/10/2015,12,469
29/10/2015,13,490
29/10/2015,14,402
29/10/2015,15,473
29/10/2015,16,762
29/10/2015,17,1630
29/10/2015,18,1245
29/10/2015,19,701
29/10/2015,20,385
29/10/2015,21,306
29/10/2015,22,167
29/10/2015,23,156
30/10/2015,0,83
30/10/2015,1,45
30/10/2015,2,24
30/10/2015,3,14
30/10/2015,4,16
30/10/2015,5,48
30/10/2015,6,278
30/10/2015,7,649
30/10/2015,8,1286
30/10/2015,9,633
30/10/2015,10,432
30/10/2015,11,341
30/10/2015,12,543
30/10/2015,13,584
30/10/2015,14,465
30/10/2015,15,519
30/10/2015,16,821
30/10/2015,17,1589
30/10/2015,18,1247
30/10/2015,19,715
30/10/2015,20,370
30/10/2015,21,260
30/10/2015,22,237
30/10/2015,23,197
31/10/2015,0,135
31/10/2015,1,73
31/10/2015,2,56
31/10/2015,3,31
31/10/2015,4,17
31/10/2015,5,24
31/10/2015,6,56
31/10/2015,7,119
31/10/2015,8,216
31/10/2015,9,375
31/10/2015,10,475
31/10/2015,11,599
31/10/2015,12,608
31/10/2015,13,569
31/10/2015,14,635
31/10/2015,15,668
31/10/2015,16,467
31/10/2015,17,377
31/10/2015,18,436
31/10/2015,19,352
31/10/2015,20,213
31/10/2015,21,148
31/10/2015,22,178
31/10/2015,23,137
01/11/2015,0,107
01/11/2015,1,95
01/11/2015,2,90
01/11/2015,3,55
01/11/2015,4,43
01/11/2015,5,25
01/11/2015,6,38
01/11/2015,7,63
01/11/2015,8,112
01/11/2015,9,237
01/11/2015,10,350
01/11/2015,11,383
01/11/2015,12,480
01/11/2015,13,526
01/11/2015,14,492
01/11/2015,15,516
01/11/2015,16,481
01/11/2015,17,396
01/11/2015,18,321
01/11/2015,19,251
01/11/2015,20,157
01/11/2015,21,126
01/11/2015,22,107
01/11/2015,23,92
02/11/2015,0,33
02/11/2015,1,20
02/11/2015,2,10
02/11/2015,3,5
02/11/2015,4,13
02/11/2015,5,60
02/11/2015,6,370
02/11/2015,7,1406
02/11/2015,8,2746
02/11/2015,9,1116
02/11/2015,10,418
02/11/2015,11,320
02/11/2015,12,461
02/11/2015,13,467
02/11/2015,14,395
02/11/2015,15,459
02/11/2015,16,854
02/11/2015,17,2055
02/11/2015,18,1839
02/11/2015,19,997
02/11/2015,20,490
02/11/2015,21,351
02/11/2015,22,202
02/11/2015,23,137
03/11/2015,0,47
03/11/2015,1,18
03/11/2015,2,13
03/11/2015,3,7
03/11/2015,4,13
03/11/2015,5,78
03/11/2015,6,462
03/11/2015,7,1626
03/11/2015,8,3090
03/11/2015,9,1182
03/11/2015,10,503
03/11/2015,11,419
03/11/2015,12,510
03/11/2015,13,512
03/11/2015,14,415
03/11/2015,15,492
03/11/2015,16,917
03/11/2015,17,1934
03/11/2015,18,1872
03/11/2015,19,985
03/11/2015,20,568
03/11/2015,21,394
03/11/2015,22,290
03/11/2015,23,169
04/11/2015,0,78
04/11/2015,1,22
04/11/2015,2,11
04/11/2015,3,8
04/11/2015,4,11
04/11/2015,5,45
04/11/2015,6,222
04/11/2015,7,657
04/11/2015,8,1362
04/11/2015,9,853
04/11/2015,10,404
04/11/2015,11,326
04/11/2015,12,447
04/11/2015,13,431
04/11/2015,14,432
04/11/2015,15,488
04/11/2015,16,836
04/11/2015,17,1843
04/11/2015,18,1698
04/11/2015,19,943
04/11/2015,20,472
04/11/2015,21,345
04/11/2015,22,272
04/11/2015,23,171
05/11/2015,0,82
05/11/2015,1,33
05/11/2015,2,10
05/11/2015,3,6
05/11/2015,4,14
05/11/2015,5,52
05/11/2015,6,403
05/11/2015,7,1460
05/11/2015,8,2882
05/11/2015,9,1178
05/11/2015,10,438
05/11/2015,11,391
05/11/2015,12,495
05/11/2015,13,510
05/11/2015,14,298
05/11/2015,15,294
05/11/2015,16,424
05/11/2015,17,1329
05/11/2015,18,1420
05/11/2015,19,778
05/11/2015,20,499
05/11/2015,21,385
05/11/2015,22,270
05/11/2015,23,201
06/11/2015,0,93
06/11/2015,1,38
06/11/2015,2,13
06/11/2015,3,8
06/11/2015,4,20
06/11/2015,5,73
06/11/2015,6,377
06/11/2015,7,1339
06/11/2015,8,2562
06/11/2015,9,894
06/11/2015,10,285
06/11/2015,11,260
06/11/2015,12,493
06/11/2015,13,479
06/11/2015,14,422
06/11/2015,15,510
06/11/2015,16,902
06/11/2015,17,1742
06/11/2015,18,1352
06/11/2015,19,732
06/11/2015,20,387
06/11/2015,21,304
06/11/2015,22,229
06/11/2015,23,219
07/11/2015,0,126
07/11/2015,1,79
07/11/2015,2,62
07/11/2015,3,35
07/11/2015,4,18
07/11/2015,5,22
07/11/2015,6,54
07/11/2015,7,110
07/11/2015,8,205
07/11/2015,9,257
07/11/2015,10,284
07/11/2015,11,235
07/11/2015,12,222
07/11/2015,13,342
07/11/2015,14,333
07/11/2015,15,368
07/11/2015,16,479
07/11/2015,17,484
07/11/2015,18,415
07/11/2015,19,325
07/11/2015,20,226
07/11/2015,21,139
07/11/2015,22,147
07/11/2015,23,176
08/11/2015,0,149
08/11/2015,1,72
08/11/2015,2,63
08/11/2015,3,37
08/11/2015,4,25
08/11/2015,5,18
08/11/2015,6,21
08/11/2015,7,76
08/11/2015,8,128
08/11/2015,9,236
08/11/2015,10,340
08/11/2015,11,393
08/11/2015,12,489
08/11/2015,13,487
08/11/2015,14,442
08/11/2015,15,478
08/11/2015,16,434
08/11/2015,17,400
08/11/2015,18,345
08/11/2015,19,256
08/11/2015,20,185
08/11/2015,21,122
08/11/2015,22,123
08/11/2015,23,106
09/11/2015,0,36
09/11/2015,1,16
09/11/2015,2,11
09/11/2015,3,5
09/11/2015,4,19
09/11/2015,5,69
09/11/2015,6,414
09/11/2015,7,1470
09/11/2015,8,2942
09/11/2015,9,1177
09/11/2015,10,447
09/11/2015,11,358
09/11/2015,12,450
09/11/2015,13,532
09/11/2015,14,453
09/11/2015,15,510
09/11/2015,16,833
09/11/2015,17,2020
09/11/2015,18,1871
09/11/2015,19,1023
